file,record_index,domains,methods,numeric_fields
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,71,defi,"llm,nn",results.pure_llm.train_r2=0.9999345185496212; results.pure_llm.test_r2=0.9999020612114875; results.pure_llm.time_s=0.6488382816314697; results.pure_llm.extrapolation_gap=3.2457338133728975e-05; results.pure_llm.stability_score=0.9999020612114875
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,72,defi,"llm,nn",results.pure_llm.train_r2=0.9880155351253307; results.pure_llm.test_r2=0.9913200099550924; results.pure_llm.time_s=0.622382402420044; results.pure_llm.extrapolation_gap=-0.0033044748297617055; results.pure_llm.stability_score=0.9913200099550924
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,73,defi,"llm,nn",results.pure_llm.train_r2=0.8225921442372253; results.pure_llm.test_r2=-1.4521087983537426; results.pure_llm.time_s=0.6868100166320801; results.pure_llm.extrapolation_gap=2.274700942590968; results.pure_llm.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,74,defi,"llm,nn",results.pure_llm.train_r2=0.9998833444958123; results.pure_llm.test_r2=0.9998927129034834; results.pure_llm.time_s=0.6099176406860352; results.pure_llm.extrapolation_gap=-9.368407671073165e-06; results.pure_llm.stability_score=0.9998927129034834
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,75,defi,"llm,nn",results.pure_llm.train_r2=0.9998196360157711; results.pure_llm.test_r2=0.9997194569135668; results.pure_llm.time_s=0.6237947940826416; results.pure_llm.extrapolation_gap=0.00010017910220427861; results.pure_llm.stability_score=0.9997194569135668
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,76,defi,"llm,nn",results.pure_llm.train_r2=0.9992723768496952; results.pure_llm.test_r2=0.9986580869920105; results.pure_llm.time_s=0.62701416015625; results.pure_llm.extrapolation_gap=0.0006142898576846356; results.pure_llm.stability_score=0.9986580869920105
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,77,defi,"llm,nn",results.pure_llm.train_r2=0.9991736277739225; results.pure_llm.test_r2=0.9989111914666654; results.pure_llm.time_s=0.6526350975036621; results.pure_llm.extrapolation_gap=0.00026243630725708567; results.pure_llm.stability_score=0.9989111914666654
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,78,defi,"llm,nn",results.pure_llm.train_r2=0.9996703626525733; results.pure_llm.test_r2=0.9989533783629435; results.pure_llm.time_s=0.6267507076263428; results.pure_llm.extrapolation_gap=0.0007169842896297407; results.pure_llm.stability_score=0.9989533783629435
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,79,defi,"llm,nn",results.pure_llm.train_r2=0.9999314105919557; results.pure_llm.test_r2=0.9995708623794639; results.pure_llm.time_s=0.6060178279876709; results.pure_llm.extrapolation_gap=0.0003605482124917625; results.pure_llm.stability_score=0.9995708623794639
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,80,defi,"llm,nn",results.pure_llm.train_r2=0.9812149309537804; results.pure_llm.test_r2=-0.1278872876273447; results.pure_llm.time_s=0.635552167892456; results.pure_llm.extrapolation_gap=1.1091022185811252; results.pure_llm.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,81,defi,"llm,nn",var_ranges.time_to_expiry[0]=0.15619985098748823; var_ranges.time_to_expiry[1]=1.0252220349310024; results.pure_llm.train_r2=0.9998243539738412; results.pure_llm.test_r2=0.9968008579794766; results.pure_llm.time_s=0.6200928688049316; results.pure_llm.var_ranges.time_to_expiry[0]=0.15619985098748823; results.pure_llm.var_ranges.time_to_expiry[1]=1.0252220349310024; results.pure_llm.extrapolation_gap=0.003023495994364578; results.pure_llm.stability_score=0.9968008579794766
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,82,defi,"llm,nn",var_ranges.time_to_expiry[0]=0.18919727876403408; var_ranges.time_to_expiry[1]=1.0495624175845717; results.pure_llm.train_r2=0.9998672648255214; results.pure_llm.test_r2=0.9992739066953423; results.pure_llm.time_s=0.6274862289428711; results.pure_llm.var_ranges.time_to_expiry[0]=0.18919727876403408; results.pure_llm.var_ranges.time_to_expiry[1]=1.0495624175845717; results.pure_llm.extrapolation_gap=0.0005933581301790225; results.pure_llm.stability_score=0.9992739066953423
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected.json,83,defi,"llm,nn",var_ranges.time_to_expiry[0]=0.15316625289836372; var_ranges.time_to_expiry[1]=1.0370602321776927; results.pure_llm.train_r2=0.9997873258040906; results.pure_llm.test_r2=0.9993630572158083; results.pure_llm.time_s=0.629711389541626; results.pure_llm.var_ranges.time_to_expiry[0]=0.15316625289836372; results.pure_llm.var_ranges.time_to_expiry[1]=1.0370602321776927; results.pure_llm.extrapolation_gap=0.00042426858828226166; results.pure_llm.stability_score=0.9993630572158083
hypatiax/data/results/comparison_results/noise-noiseless/15/contradiction_audit_report_shard4.json,0,"defi,portfolio_variance","hypatiax,llm,nn,pysr",benchmark_seed=42.0; paper_numbers.hypatia_worst_far_r2=-18.1; paper_numbers.hypatia_best_seed=777.0; paper_numbers.hypatia_worst_seed=123.0; paper_numbers.pysr_worst_far_r2=-118.4; paper_numbers.benchmark_default_seed=42.0
hypatiax/data/results/comparison_results/noise-noiseless/15/paper_numbers_v3c3__shard0_rescued_1790358671.json,0,,"llm,pysr",hypatia_worst_far_r2=-18.1; hypatia_best_seed=777.0; hypatia_worst_seed=123.0; pysr_worst_far_r2=-118.4; benchmark_default_seed=42.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,0,defi,"llm,nn",results.pure_llm.train_r2=0.9997704934515559; results.pure_llm.test_r2=0.9997661650766914; results.pure_llm.time_s=0.8126702308654785; results.pure_llm.extrapolation_gap=4.3283748645261966e-06; results.pure_llm.stability_score=0.9997661650766914
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,1,defi,"llm,nn",results.pure_llm.train_r2=0.9997840500719706; results.pure_llm.test_r2=0.9985758982547086; results.pure_llm.time_s=0.6348428726196289; results.pure_llm.extrapolation_gap=0.001208151817261971; results.pure_llm.stability_score=0.9985758982547086
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,2,defi,"llm,nn",results.pure_llm.train_r2=0.9991448202221962; results.pure_llm.test_r2=0.8739650208786023; results.pure_llm.time_s=0.6523873805999756; results.pure_llm.extrapolation_gap=0.1251797993435939; results.pure_llm.stability_score=0.8739650208786023
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,3,defi,"llm,nn",results.pure_llm.train_r2=0.9997775560183609; results.pure_llm.test_r2=0.9994314709944045; results.pure_llm.time_s=0.6529326438903809; results.pure_llm.extrapolation_gap=0.0003460850239563884; results.pure_llm.stability_score=0.9994314709944045
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,4,defi,"llm,nn",results.pure_llm.train_r2=0.9532719273810747; results.pure_llm.test_r2=0.6619177050634621; results.pure_llm.time_s=0.6292243003845215; results.pure_llm.extrapolation_gap=0.29135422231761254; results.pure_llm.stability_score=0.6619177050634621
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,5,defi,"llm,nn",results.pure_llm.train_r2=0.9998799697535855; results.pure_llm.test_r2=0.9999194677517278; results.pure_llm.time_s=0.6061124801635742; results.pure_llm.extrapolation_gap=-3.949799814229049e-05; results.pure_llm.stability_score=0.9999194677517278
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,6,defi,"llm,nn",results.pure_llm.train_r2=0.9354520464522659; results.pure_llm.test_r2=0.7688801707712734; results.pure_llm.time_s=0.6270475387573242; results.pure_llm.extrapolation_gap=0.16657187568099252; results.pure_llm.stability_score=0.7688801707712734
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,7,defi,"llm,nn",results.pure_llm.train_r2=0.9998330839543662; results.pure_llm.test_r2=0.9996835407616436; results.pure_llm.time_s=0.6467735767364502; results.pure_llm.extrapolation_gap=0.00014954319272264538; results.pure_llm.stability_score=0.9996835407616436
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,8,defi,"llm,nn",results.pure_llm.train_r2=0.9978407246519769; results.pure_llm.test_r2=0.9879097701487999; results.pure_llm.time_s=0.6995358467102051; results.pure_llm.extrapolation_gap=0.009930954503177047; results.pure_llm.stability_score=0.9879097701487999
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,9,defi,"llm,nn",results.pure_llm.train_r2=0.9997328956921314; results.pure_llm.test_r2=0.9964477741740795; results.pure_llm.time_s=0.6977083683013916; results.pure_llm.extrapolation_gap=0.0032851215180519366; results.pure_llm.stability_score=0.9964477741740795
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,10,defi,"llm,nn",results.pure_llm.train_r2=0.9966075480843497; results.pure_llm.test_r2=0.9807035144841537; results.pure_llm.time_s=0.627826452255249; results.pure_llm.extrapolation_gap=0.015904033600195988; results.pure_llm.stability_score=0.9807035144841537
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,11,defi,"llm,nn",var_ranges.token_amount[0]=4388.582971232383; var_ranges.token_amount[1]=98884.14941358884; results.pure_llm.train_r2=0.9998094569223555; results.pure_llm.test_r2=0.9982788253692776; results.pure_llm.time_s=0.6515638828277588; results.pure_llm.var_ranges.token_amount[0]=4388.582971232383; results.pure_llm.var_ranges.token_amount[1]=98884.14941358884; results.pure_llm.extrapolation_gap=0.0015306315530778658; results.pure_llm.stability_score=0.9982788253692776
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,12,defi,"llm,nn",results.pure_llm.train_r2=0.9998233257130296; results.pure_llm.test_r2=0.9994441874463794; results.pure_llm.time_s=0.6161363124847412; results.pure_llm.extrapolation_gap=0.0003791382666501475; results.pure_llm.stability_score=0.9994441874463794
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,13,defi,"llm,nn",results.pure_llm.train_r2=0.9998549045604451; results.pure_llm.test_r2=0.8913512529886437; results.pure_llm.time_s=0.6629292964935303; results.pure_llm.extrapolation_gap=0.10850365157180142; results.pure_llm.stability_score=0.8913512529886437
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,14,defi,"llm,nn",results.pure_llm.train_r2=0.9998831036445889; results.pure_llm.test_r2=0.999243940432894; results.pure_llm.time_s=0.6289901733398438; results.pure_llm.extrapolation_gap=0.000639163211694882; results.pure_llm.stability_score=0.999243940432894
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,15,defi,"llm,nn",var_ranges.time_horizon_days[0]=5.0; var_ranges.time_horizon_days[1]=30.0; results.pure_llm.train_r2=0.9997536243178627; results.pure_llm.test_r2=0.9996446441064244; results.pure_llm.time_s=0.6317822933197021; results.pure_llm.var_ranges.time_horizon_days[0]=5.0; results.pure_llm.var_ranges.time_horizon_days[1]=30.0; results.pure_llm.extrapolation_gap=0.00010898021143834757; results.pure_llm.stability_score=0.9996446441064244
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,16,defi,"hypatiax,llm,nn",results.pure_llm.train_r2=0.9999124909891008; results.pure_llm.test_r2=0.9999090591724471; results.pure_llm.time_s=0.6153490543365479; results.pure_llm.extrapolation_gap=3.431816653742814e-06; results.pure_llm.stability_score=0.9999090591724471; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,17,defi,"llm,nn",results.pure_llm.train_r2=0.999939452090292; results.pure_llm.test_r2=0.9999042776982503; results.pure_llm.time_s=0.6424036026000977; results.pure_llm.extrapolation_gap=3.5174392041703584e-05; results.pure_llm.stability_score=0.9999042776982503
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,18,defi,"llm,nn",results.pure_llm.train_r2=0.9997074060705339; results.pure_llm.test_r2=0.9999358100742343; results.pure_llm.time_s=0.6180806159973145; results.pure_llm.extrapolation_gap=-0.00022840400370038871; results.pure_llm.stability_score=0.9999358100742343
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,19,defi,"hypatiax,llm,nn",results.pure_llm.train_r2=0.9999346780160066; results.pure_llm.test_r2=0.9998711632861411; results.pure_llm.time_s=0.6404354572296143; results.pure_llm.extrapolation_gap=6.35147298654326e-05; results.pure_llm.stability_score=0.9998711632861411; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,20,defi,"hypatiax,llm,nn",var_ranges.position_var[0]=1000.0; var_ranges.position_var[1]=100000.0; results.pure_llm.train_r2=0.9998526120850926; results.pure_llm.test_r2=0.9998806680595045; results.pure_llm.time_s=0.6815123558044434; results.pure_llm.var_ranges.position_var[0]=1000.0; results.pure_llm.var_ranges.position_var[1]=100000.0; results.pure_llm.extrapolation_gap=-2.8055974411911322e-05; results.pure_llm.stability_score=0.9998806680595045; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,21,defi,"hypatiax,llm,nn",results.pure_llm.train_r2=0.9998251415741132; results.pure_llm.test_r2=0.9975125065599681; results.pure_llm.time_s=0.6529195308685303; results.pure_llm.extrapolation_gap=0.002312635014145026; results.pure_llm.stability_score=0.9975125065599681; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,22,defi,"hypatiax,llm,nn",results.pure_llm.train_r2=0.9999354575990037; results.pure_llm.test_r2=0.9999247304948652; results.pure_llm.time_s=0.6217236518859863; results.pure_llm.extrapolation_gap=1.0727104138519294e-05; results.pure_llm.stability_score=0.9999247304948652; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,23,defi,"llm,nn",results.pure_llm.train_r2=0.9949544577104327; results.pure_llm.test_r2=-0.0655270161295558; results.pure_llm.time_s=0.6687166690826416; results.pure_llm.extrapolation_gap=1.0604814738399884; results.pure_llm.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,24,defi,"llm,nn",results.pure_llm.train_r2=0.9996500040141673; results.pure_llm.test_r2=0.9613312331514959; results.pure_llm.time_s=0.6889519691467285; results.pure_llm.extrapolation_gap=0.038318770862671325; results.pure_llm.stability_score=0.9613312331514959
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,25,defi,"llm,nn",results.pure_llm.train_r2=0.999902167955971; results.pure_llm.test_r2=0.9998922483828824; results.pure_llm.time_s=0.6332056522369385; results.pure_llm.extrapolation_gap=9.919573088601474e-06; results.pure_llm.stability_score=0.9998922483828824
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,26,defi,"llm,nn",results.pure_llm.train_r2=0.9999366171793013; results.pure_llm.test_r2=0.9999114619202327; results.pure_llm.time_s=0.653672456741333; results.pure_llm.extrapolation_gap=2.5155259068543323e-05; results.pure_llm.stability_score=0.9999114619202327
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,27,defi,"llm,nn",results.pure_llm.train_r2=0.9950085983121243; results.pure_llm.test_r2=0.9139266248353353; results.pure_llm.time_s=0.6718401908874512; results.pure_llm.extrapolation_gap=0.08108197347678903; results.pure_llm.stability_score=0.9139266248353353
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,28,defi,"llm,nn",results.pure_llm.train_r2=0.9998224931158755; results.pure_llm.test_r2=0.9998101105630085; results.pure_llm.time_s=0.6208658218383789; results.pure_llm.extrapolation_gap=1.238255286695189e-05; results.pure_llm.stability_score=0.9998101105630085
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,29,defi,"llm,nn",results.pure_llm.train_r2=0.9999453475487238; results.pure_llm.test_r2=0.9999220141687961; results.pure_llm.time_s=0.6273691654205322; results.pure_llm.extrapolation_gap=2.333337992765916e-05; results.pure_llm.stability_score=0.9999220141687961
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,30,defi,"llm,nn",results.pure_llm.train_r2=0.9981846110637507; results.pure_llm.test_r2=0.6258321887179674; results.pure_llm.time_s=0.6371004581451416; results.pure_llm.extrapolation_gap=0.37235242234578325; results.pure_llm.stability_score=0.6258321887179674
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,31,defi,"llm,nn",results.pure_llm.train_r2=0.9997706126722502; results.pure_llm.test_r2=0.9468807696061077; results.pure_llm.time_s=0.6363508701324463; results.pure_llm.extrapolation_gap=0.05288984306614253; results.pure_llm.stability_score=0.9468807696061077
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,32,defi,"llm,nn",results.pure_llm.train_r2=0.9998907928878834; results.pure_llm.test_r2=0.9998701748382657; results.pure_llm.time_s=0.7222683429718018; results.pure_llm.extrapolation_gap=2.061804961772662e-05; results.pure_llm.stability_score=0.9998701748382657
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,33,defi,"llm,nn",results.pure_llm.train_r2=0.9999450032287965; results.pure_llm.test_r2=0.9999688862715387; results.pure_llm.time_s=0.6713831424713135; results.pure_llm.extrapolation_gap=-2.3883042742145477e-05; results.pure_llm.stability_score=0.9999688862715387
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,34,defi,"hypatiax,llm,nn",results.pure_llm.train_r2=0.9999158993423571; results.pure_llm.test_r2=0.9997548677055846; results.pure_llm.time_s=0.6237914562225342; results.pure_llm.extrapolation_gap=0.00016103163677250176; results.pure_llm.stability_score=0.9997548677055846; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,35,defi,"llm,nn",results.pure_llm.train_r2=0.9997311286576509; results.pure_llm.test_r2=0.999341470648243; results.pure_llm.time_s=0.6371722221374512; results.pure_llm.extrapolation_gap=0.0003896580094079338; results.pure_llm.stability_score=0.999341470648243
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,36,defi,"hypatiax,llm,nn",results.pure_llm.train_r2=0.9999059703798484; results.pure_llm.test_r2=0.9878109784906915; results.pure_llm.time_s=0.6260724067687988; results.pure_llm.extrapolation_gap=0.012094991889156859; results.pure_llm.stability_score=0.9878109784906915; benchmark_seed=42.0; successful_seeds[0]=99.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,37,defi,"llm,nn",results.pure_llm.train_r2=0.9999409232922651; results.pure_llm.test_r2=0.9999474316186795; results.pure_llm.time_s=0.6066277027130127; results.pure_llm.extrapolation_gap=-6.508326414356169e-06; results.pure_llm.stability_score=0.9999474316186795
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,38,defi,"llm,nn",results.pure_llm.train_r2=0.9997108108517588; results.pure_llm.test_r2=0.9705672518438974; results.pure_llm.time_s=0.6136946678161621; results.pure_llm.extrapolation_gap=0.029143559007861475; results.pure_llm.stability_score=0.9705672518438974
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,39,defi,"llm,nn",results.pure_llm.train_r2=0.999782807163832; results.pure_llm.test_r2=0.9997475334189995; results.pure_llm.time_s=0.6713011264801025; results.pure_llm.extrapolation_gap=3.527374483258683e-05; results.pure_llm.stability_score=0.9997475334189995
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,40,defi,"llm,nn",results.pure_llm.train_r2=0.9998824704150976; results.pure_llm.test_r2=0.9999123777401973; results.pure_llm.time_s=0.6376078128814697; results.pure_llm.extrapolation_gap=-2.9907325099665094e-05; results.pure_llm.stability_score=0.9999123777401973
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,41,defi,"llm,nn",var_ranges.position_size[0]=20000.0; var_ranges.position_size[1]=990000.0; results.pure_llm.train_r2=0.999830899596933; results.pure_llm.test_r2=0.9987075676489492; results.pure_llm.time_s=0.6632785797119141; results.pure_llm.var_ranges.position_size[0]=20000.0; results.pure_llm.var_ranges.position_size[1]=990000.0; results.pure_llm.extrapolation_gap=0.0011233319479838633; results.pure_llm.stability_score=0.9987075676489492
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,42,defi,"llm,nn",results.pure_llm.train_r2=0.9891721384121185; results.pure_llm.test_r2=0.983764083883779; results.pure_llm.time_s=0.686009407043457; results.pure_llm.extrapolation_gap=0.005408054528339479; results.pure_llm.stability_score=0.983764083883779
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,43,defi,"llm,nn",var_ranges.liquidation_fee[0]=0.005; var_ranges.liquidation_fee[1]=0.005; results.pure_llm.train_r2=0.9997882609799426; results.pure_llm.test_r2=0.9996344466370058; results.pure_llm.time_s=0.6222329139709473; results.pure_llm.var_ranges.liquidation_fee[0]=0.005; results.pure_llm.var_ranges.liquidation_fee[1]=0.005; results.pure_llm.extrapolation_gap=0.00015381434293670893; results.pure_llm.stability_score=0.9996344466370058
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,44,defi,"llm,nn",results.pure_llm.train_r2=0.999587631964263; results.pure_llm.test_r2=0.9995260353879772; results.pure_llm.time_s=0.6292262077331543; results.pure_llm.extrapolation_gap=6.159657628579396e-05; results.pure_llm.stability_score=0.9995260353879772
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,45,defi,"llm,nn",results.pure_llm.train_r2=0.9990892162026291; results.pure_llm.test_r2=0.9943194098247309; results.pure_llm.time_s=0.6475121974945068; results.pure_llm.extrapolation_gap=0.004769806377898256; results.pure_llm.stability_score=0.9943194098247309
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,46,defi,"llm,nn",results.pure_llm.train_r2=0.9981172107055587; results.pure_llm.test_r2=0.991460534608396; results.pure_llm.time_s=0.6580908298492432; results.pure_llm.extrapolation_gap=0.006656676097162695; results.pure_llm.stability_score=0.991460534608396
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,47,defi,"llm,nn",results.pure_llm.train_r2=0.8972015610197652; results.pure_llm.test_r2=-0.809167919061347; results.pure_llm.time_s=0.6290187835693359; results.pure_llm.extrapolation_gap=1.7063694800811122; results.pure_llm.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,48,defi,"llm,nn",var_ranges.loan_amount[0]=5000.0; var_ranges.loan_amount[1]=500000.0; results.pure_llm.train_r2=0.9910689882874593; results.pure_llm.test_r2=0.9992255806326528; results.pure_llm.time_s=0.6496014595031738; results.pure_llm.var_ranges.loan_amount[0]=5000.0; results.pure_llm.var_ranges.loan_amount[1]=500000.0; results.pure_llm.extrapolation_gap=-0.008156592345193503; results.pure_llm.stability_score=0.9992255806326528
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,49,defi,"llm,nn",results.pure_llm.train_r2=0.998115986380823; results.pure_llm.test_r2=0.9896397835221148; results.pure_llm.time_s=0.6231040954589844; results.pure_llm.extrapolation_gap=0.008476202858708204; results.pure_llm.stability_score=0.9896397835221148
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,50,defi,"llm,nn",results.pure_llm.train_r2=0.9836973725828275; results.pure_llm.test_r2=0.9952433019678116; results.pure_llm.time_s=0.6275496482849121; results.pure_llm.extrapolation_gap=-0.01154592938498411; results.pure_llm.stability_score=0.9952433019678116
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,51,defi,"llm,nn",var_ranges.utilization_rate[0]=0.009595959595959595; var_ranges.utilization_rate[1]=0.95; results.pure_llm.train_r2=0.9999473619445887; results.pure_llm.test_r2=0.9998500284449053; results.pure_llm.time_s=0.6460366249084473; results.pure_llm.var_ranges.utilization_rate[0]=0.009595959595959595; results.pure_llm.var_ranges.utilization_rate[1]=0.95; results.pure_llm.extrapolation_gap=9.73334996833275e-05; results.pure_llm.stability_score=0.9998500284449053
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v3c3_corrected__shard2_rescued_1790358639.json,52,defi,"llm,nn",results.pure_llm.train_r2=0.9998722800814765; results.pure_llm.test_r2=0.999888176966778; results.pure_llm.time_s=0.6435761451721191; results.pure_llm.extrapolation_gap=-1.5896885301458497e-05; results.pure_llm.stability_score=0.999888176966778
